"entry","entry","Quality","QualityName","ItemLevel","ItemLevelBracket","slot_group","slot_group_desc","slot","slot_name","class","class_name","subclass","subclass_name","InventoryType","InventoryTypeName","RequiredLevel","RequiredLevelBracket","BuyPrice","SellPrice","weight","drop_environment","source_type","stat_type1","stat_value1","stat_cost1","stat_total1","stat_type2","stat_value2","stat_cost2","stat_total2","stat_type3","stat_value3","stat_cost3","stat_total3","stat_type4","stat_value4","stat_cost4","stat_total4","stat_type5","stat_value5","stat_cost5","stat_total5","stat_type6","stat_value6","stat_cost6","stat_total6","stat_type7","stat_value7","stat_cost7","stat_total7","stat_type8","stat_value8","stat_cost8","stat_total8","stat_type9","stat_value9","stat_cost9","stat_total9","stat_type10","stat_value10","stat_cost10","stat_total10","stat_sum","dmg_min1","dmg_max1","delay","DPS","armor","armorCost","RandomProperty","RandomSuffix","socketBonus","socketCost","budget_actual","mod_drop","mod_misc","mod_slot","mod_source","budget_normalized","budget_target_raw","budget_diff_raw","budget_perc_raw","budget_target_3pnt","budget_diff_3pnt","budget_perc_3pnt","budget_target_mono","budget_diff_mono","budget_perc_mono"
"1913","Studded Blackjack","1","Common","10","10","1H-Weapon","1H-Axe, 1H-Mace, 1H-Sword, Dagger, Fist-Weapon","20421","Weapon    | 1H-Mace       | Main-Hand         ","2","Weapon","4","1H-Mace","21","Main-Hand","5","10","743","148","0.5","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","5","10","1800","4.16667","0","0.00000","0","0","0","0.00000","4.16667","1.00","1.00","1.01","1.00","4.12542","7.60515","-3.47973","0.54245","7.47446","-3.34904","0.55194","7.47446","-3.34904","0.55194"
"34447","Bracers of the Tempest","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40109","Equipment | Cloth         | Wrists            ","4","Equipment","1","Cloth","9","Wrists","70","70","0","0","1","World","Vendor","32","11","0.90","9.90000","5","17","0.90","15.30000","6","14","0.80","11.20000","36","26","0.90","23.40000","7","18","1.00","18.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","77.80000","0","0","0","0.00000","113","22.60000","0","0","3152","0.90000","101.30000","1.00","1.00","0.37","1.00","273.78378","226.68072","47.10306","1.20779","251.23699","22.54679","1.08974","251.23699","22.54679","1.08974"
"34435","Cuffs of Absolution","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40109","Equipment | Cloth         | Wrists            ","4","Equipment","1","Cloth","9","Wrists","70","70","0","0","1","World","Vendor","7","19","1.00","19.00000","5","22","0.90","19.80000","6","20","0.80","16.00000","36","16","0.90","14.40000","32","15","0.90","13.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","82.70000","0","0","0","0.00000","113","22.60000","0","0","3097","0.80000","106.10000","1.00","1.00","0.37","1.00","286.75676","226.68072","60.07604","1.26502","251.23699","35.51977","1.14138","251.23699","35.51977","1.14138"
"35168","Guardian's Dreadweave Cuffs","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40109","Equipment | Cloth         | Wrists            ","4","Equipment","1","Cloth","9","Wrists","70","70","0","0","1","World","Vendor","7","38","1.00","38.00000","5","24","0.90","21.60000","35","17","0.70","11.90000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","71.50000","0","0","0","0.00000","183","36.60000","0","0","2953","0.00000","108.10000","1.00","1.00","0.37","1.00","292.16216","226.68072","65.48144","1.28887","251.23699","40.92517","1.16289","251.23699","40.92517","1.16289"
"35174","Guardian's Mooncloth Cuffs","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40109","Equipment | Cloth         | Wrists            ","4","Equipment","1","Cloth","9","Wrists","70","70","0","0","1","World","Vendor","7","38","1.00","38.00000","5","24","0.90","21.60000","35","17","0.70","11.90000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","71.50000","0","0","0","0.00000","183","36.60000","0","0","2925","0.00000","108.10000","1.00","1.00","0.37","1.00","292.16216","226.68072","65.48144","1.28887","251.23699","40.92517","1.16289","251.23699","40.92517","1.16289"
"35179","Guardian's Silk Cuffs","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40109","Equipment | Cloth         | Wrists            ","4","Equipment","1","Cloth","9","Wrists","70","70","0","0","1","World","Vendor","7","33","1.00","33.00000","5","25","0.90","22.50000","32","18","0.90","16.20000","35","13","0.70","9.10000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","80.80000","0","0","0","0.00000","183","36.60000","0","0","2953","0.00000","117.40000","1.00","1.00","0.37","1.00","317.29730","226.68072","90.61658","1.39975","251.23699","66.06031","1.26294","251.23699","66.06031","1.26294"
"34554","Thunderheart Belt","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","70","70","0","0","1","World","Vendor","36","13","0.90","11.70000","5","30","0.90","27.00000","6","29","0.80","23.20000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","82.90000","0","0","0","0.00000","272","54.40000","0","0","3097","0.80000","138.10000","1.00","1.00","0.70","1.00","197.28571","226.68072","-29.39501","0.87032","251.23699","-53.95128","0.78526","251.23699","-53.95128","0.78526"
"34555","Thunderheart Cord","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","70","70","0","0","1","World","Vendor","31","13","0.85","11.05000","5","30","0.90","27.00000","36","27","0.90","24.30000","32","29","0.90","26.10000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","109.45000","0","0","0","0.00000","272","54.40000","0","0","3152","0.90000","164.75000","1.00","1.00","0.70","1.00","235.35714","226.68072","8.67642","1.03828","251.23699","-15.87985","0.93679","251.23699","-15.87985","0.93679"
"34558","Slayer's Belt","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","70","70","0","0","1","World","Vendor","3","29","1.10","31.90000","32","13","0.90","11.70000","31","30","0.85","25.50000","36","27","0.90","24.30000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","114.40000","0","0","0","0.00000","272","54.40000","0","0","2902","0.00000","168.80000","1.00","1.00","0.70","1.00","241.14286","226.68072","14.46214","1.06380","251.23699","-10.09413","0.95982","251.23699","-10.09413","0.95982"
"34556","Thunderheart Waistguard","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40206","Equipment | Leather       | Waist             ","4","Equipment","2","Leather","6","Waist","70","70","0","0","1","World","Vendor","4","39","0.85","33.15000","3","40","1.10","44.00000","31","23","0.85","19.55000","5","20","0.90","18.00000","7","33","1.00","33.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","147.70000","0","0","0","0.00000","272","54.40000","0","0","2925","0.00000","202.10000","1.00","1.00","0.70","1.00","288.71429","226.68072","62.03357","1.27366","251.23699","37.47730","1.14917","251.23699","37.47730","1.14917"
"34572","Thunderheart Footwraps","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","70","70","0","0","1","World","Vendor","36","13","0.90","11.70000","5","30","0.90","27.00000","32","28","0.90","25.20000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","84.90000","0","0","0","0.00000","332","66.40000","0","0","2884","0.00000","151.30000","1.00","1.00","0.77","1.00","196.49351","226.68072","-30.18721","0.86683","251.23699","-54.74348","0.78210","251.23699","-54.74348","0.78210"
"34571","Thunderheart Boots","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","70","70","0","0","1","World","Vendor","36","19","0.90","17.10000","5","32","0.90","28.80000","6","24","0.80","19.20000","7","22","1.00","22.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","87.10000","0","0","0","0.00000","332","66.40000","0","0","3097","0.80000","154.30000","1.00","1.00","0.77","1.00","200.38961","226.68072","-26.29111","0.88402","251.23699","-50.84738","0.79761","251.23699","-50.84738","0.79761"
"34575","Slayer's Boots","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","70","70","0","0","1","World","Vendor","3","30","1.10","33.00000","7","24","1.00","24.00000","31","28","0.85","23.80000","37","24","1.10","26.40000","32","16","0.90","14.40000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","121.60000","0","0","0","0.00000","332","66.40000","0","0","2941","0.85000","188.85000","1.00","1.00","0.77","1.00","245.25974","226.68072","18.57902","1.08196","251.23699","-5.97725","0.97621","251.23699","-5.97725","0.97621"
"34573","Thunderheart Treads","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40208","Equipment | Leather       | Feet              ","4","Equipment","2","Leather","8","Feet","70","70","0","0","1","World","Vendor","4","35","0.85","29.75000","3","35","1.10","38.50000","7","54","1.00","54.00000","5","18","0.90","16.20000","37","27","1.10","29.70000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","168.15000","0","0","0","0.00000","332","66.40000","0","0","2925","0.00000","234.55000","1.00","1.00","0.77","1.00","304.61039","226.68072","77.92967","1.34379","251.23699","53.37340","1.21244","251.23699","53.37340","1.21244"
"34445","Thunderheart Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","36","12","0.90","10.80000","5","22","0.90","19.80000","6","25","0.80","20.00000","7","16","1.00","16.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","66.60000","0","0","0","0.00000","211","42.20000","0","0","3151","0.00000","108.80000","1.00","1.00","0.53","1.00","205.28302","226.68072","-21.39770","0.90560","251.23699","-45.95397","0.81709","251.23699","-45.95397","0.81709"
"34446","Thunderheart Bands","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","32","13","0.90","11.70000","5","23","0.90","20.70000","36","21","0.90","18.90000","7","15","1.00","15.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","66.30000","0","0","0","0.00000","211","42.20000","0","0","3153","0.90000","109.40000","1.00","1.00","0.53","1.00","206.41509","226.68072","-20.26563","0.91060","251.23699","-44.82190","0.82160","251.23699","-44.82190","0.82160"
"35169","Guardian's Kodohide Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","7","31","1.00","31.00000","5","25","0.90","22.50000","35","18","0.70","12.60000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","66.10000","0","0","0","0.00000","253","50.60000","0","0","2867","0.70000","117.40000","1.00","1.00","0.53","1.00","221.50943","226.68072","-5.17129","0.97719","251.23699","-29.72756","0.88168","251.23699","-29.72756","0.88168"
"35180","Guardian's Wyrmhide Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","7","35","1.00","35.00000","5","23","0.90","20.70000","35","15","0.70","10.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","66.20000","0","0","0","0.00000","253","50.60000","0","0","2867","0.70000","117.50000","1.00","1.00","0.53","1.00","221.69811","226.68072","-4.98261","0.97802","251.23699","-29.53888","0.88243","251.23699","-29.53888","0.88243"
"34448","Slayer's Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","3","27","1.10","29.70000","31","18","0.85","15.30000","36","17","0.90","15.30000","7","16","1.00","16.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","76.30000","0","0","0","0.00000","211","42.20000","0","0","2925","0.00000","118.50000","1.00","1.00","0.53","1.00","223.58491","226.68072","-3.09581","0.98634","251.23699","-27.65208","0.88994","251.23699","-27.65208","0.88994"
"35171","Guardian's Leather Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","7","37","1.00","37.00000","3","28","1.10","30.80000","32","15","0.90","13.50000","35","15","0.70","10.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","91.80000","0","0","0","0.00000","211","42.20000","0","0","2867","0.70000","134.70000","1.00","1.00","0.53","1.00","254.15094","226.68072","27.47022","1.12118","251.23699","2.91395","1.01160","251.23699","2.91395","1.01160"
"34444","Thunderheart Wristguards","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","4","29","0.85","24.65000","3","28","1.10","30.80000","7","39","1.00","39.00000","5","13","0.90","11.70000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","106.15000","0","0","0","0.00000","211","42.20000","0","0","2925","0.00000","148.35000","1.00","1.00","0.53","1.00","279.90566","226.68072","53.22494","1.23480","251.23699","28.66867","1.11411","251.23699","28.66867","1.11411"
"35167","Guardian's Dragonhide Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40209","Equipment | Leather       | Wrists            ","4","Equipment","2","Leather","9","Wrists","70","70","0","0","1","World","Vendor","7","33","1.00","33.00000","4","25","0.85","21.25000","3","25","1.10","27.50000","35","17","0.70","11.90000","32","24","0.90","21.60000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","115.25000","0","0","0","0.00000","253","50.60000","0","0","2867","0.70000","166.55000","1.00","1.00","0.53","1.00","314.24528","226.68072","87.56456","1.38629","251.23699","63.00829","1.25079","251.23699","63.00829","1.25079"
"34351","Tranquil Majesty Wraps","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","70","70","189530","37906","0.375","Dungeon","Creature","7","30","1.00","30.00000","5","28","0.90","25.20000","6","30","0.80","24.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","79.20000","0","0","0","0.00000","302","60.40000","0","0","2866","1.20000","140.80000","1.00","1.00","0.71","1.00","198.30986","226.68072","-28.37086","0.87484","251.23699","-52.92713","0.78933","251.23699","-52.92713","0.78933"
"34407","Tranquil Moonlight Wraps","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40210","Equipment | Leather       | Hands             ","4","Equipment","2","Leather","10","Hands","70","70","0","0","1","World","Vendor","7","30","1.00","30.00000","5","28","0.90","25.20000","6","20","0.80","16.00000","32","30","0.90","27.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","98.20000","0","0","0","0.00000","302","60.40000","0","0","2900","0.00000","158.60000","1.00","1.00","0.71","1.00","223.38028","226.68072","-3.30044","0.98544","251.23699","-27.85671","0.88912","251.23699","-27.85671","0.88912"
"34543","Skyshatter Belt","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","70","70","0","0","1","World","Vendor","32","20","0.90","18.00000","5","30","0.90","27.00000","36","23","0.90","20.70000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","86.70000","0","0","0","0.00000","605","121.00000","0","0","2881","0.50000","208.20000","1.00","1.00","1.05","1.00","198.28571","226.68072","-28.39501","0.87474","251.23699","-52.95128","0.78924","251.23699","-52.95128","0.78924"
"34542","Skyshatter Cord","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","70","70","0","0","1","World","Vendor","36","27","0.90","24.30000","5","30","0.90","27.00000","32","29","0.90","26.10000","7","19","1.00","19.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","96.40000","0","0","0","0.00000","605","121.00000","0","0","3153","0.90000","218.30000","1.00","1.00","1.05","1.00","207.90476","226.68072","-18.77596","0.91717","251.23699","-43.33223","0.82752","251.23699","-43.33223","0.82752"
"34549","Gronnstalker's Belt","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","70","70","0","0","1","World","Vendor","3","29","1.10","31.90000","31","24","0.85","20.40000","5","17","0.90","15.30000","32","19","0.90","17.10000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","105.70000","0","0","0","0.00000","605","121.00000","0","0","2902","0.00000","226.70000","1.00","1.00","1.05","1.00","215.90476","226.68072","-10.77596","0.95246","251.23699","-35.33223","0.85937","251.23699","-35.33223","0.85937"
"34545","Skyshatter Girdle","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40306","Equipment | Mail          | Waist             ","4","Equipment","3","Mail","6","Waist","70","70","0","0","1","World","Vendor","38","86","0.40","34.40000","37","22","1.10","24.20000","32","28","0.90","25.20000","36","29","0.90","26.10000","5","15","0.90","13.50000","7","24","1.00","24.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","147.40000","0","0","0","0.00000","605","121.00000","0","0","2857","0.00000","268.40000","1.00","1.00","1.05","1.00","255.61905","226.68072","28.93833","1.12766","251.23699","4.38206","1.01744","251.23699","4.38206","1.01744"
"34565","Skyshatter Boots","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","70","70","0","0","1","World","Vendor","32","16","0.90","14.40000","5","30","0.90","27.00000","36","24","0.90","21.60000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","84.00000","0","0","0","0.00000","740","148.00000","0","0","2881","0.50000","232.50000","1.00","1.00","1.23","1.00","189.02439","226.68072","-37.65633","0.83388","251.23699","-62.21260","0.75237","251.23699","-62.21260","0.75237"
"34566","Skyshatter Treads","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","70","70","0","0","1","World","Vendor","32","23","0.90","20.70000","5","30","0.90","27.00000","36","30","0.90","27.00000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","95.70000","0","0","0","0.00000","740","148.00000","0","0","3153","0.90000","244.60000","1.00","1.00","1.23","1.00","198.86179","226.68072","-27.81893","0.87728","251.23699","-52.37520","0.79153","251.23699","-52.37520","0.79153"
"34570","Gronnstalker's Boots","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","70","70","0","0","1","World","Vendor","3","30","1.10","33.00000","31","14","0.85","11.90000","5","21","0.90","18.90000","32","21","0.90","18.90000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","103.70000","0","0","0","0.00000","740","148.00000","0","0","3149","1.10000","252.80000","1.00","1.00","1.23","1.00","205.52846","226.68072","-21.15226","0.90669","251.23699","-45.70853","0.81807","251.23699","-45.70853","0.81807"
"34567","Skyshatter Greaves","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40308","Equipment | Mail          | Feet              ","4","Equipment","3","Mail","8","Feet","70","70","0","0","1","World","Vendor","38","86","0.40","34.40000","37","29","1.10","31.90000","5","20","0.90","18.00000","32","30","0.90","27.00000","36","20","0.90","18.00000","7","22","1.00","22.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","151.30000","0","0","0","0.00000","740","148.00000","0","0","3015","0.85000","300.15000","1.00","1.00","1.23","1.00","244.02439","226.68072","17.34367","1.07651","251.23699","-7.21260","0.97129","251.23699","-7.21260","0.97129"
"34438","Skyshatter Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","36","11","0.90","9.90000","5","23","0.90","20.70000","7","15","1.00","15.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","45.60000","0","0","0","0.00000","471","94.20000","0","0","2881","0.50000","140.30000","1.00","1.00","0.82","1.00","171.09756","226.68072","-55.58316","0.75480","251.23699","-80.13943","0.68102","251.23699","-80.13943","0.68102"
"34437","Skyshatter Bands","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","36","11","0.90","9.90000","5","23","0.90","20.70000","32","28","0.90","25.20000","7","15","1.00","15.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","70.80000","0","0","0","0.00000","471","94.20000","0","0","3153","0.90000","165.90000","1.00","1.00","0.82","1.00","202.31707","226.68072","-24.36365","0.89252","251.23699","-48.91992","0.80528","251.23699","-48.91992","0.80528"
"34443","Gronnstalker's Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","3","23","1.10","25.30000","7","16","1.00","16.00000","5","16","0.90","14.40000","32","17","0.90","15.30000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","71.00000","0","0","0","0.00000","471","94.20000","0","0","3149","1.10000","166.30000","1.00","1.00","0.82","1.00","202.80488","226.68072","-23.87584","0.89467","251.23699","-48.43211","0.80723","251.23699","-48.43211","0.80723"
"35173","Guardian's Mail Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","7","33","1.00","33.00000","5","20","0.90","18.00000","35","15","0.70","10.50000","32","24","0.90","21.60000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","83.10000","0","0","0","0.00000","471","94.20000","0","0","2867","0.70000","178.00000","1.00","1.00","0.82","1.00","217.07317","226.68072","-9.60755","0.95762","251.23699","-34.16382","0.86402","251.23699","-34.16382","0.86402"
"35177","Guardian's Ringmail Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","7","33","1.00","33.00000","5","20","0.90","18.00000","35","15","0.70","10.50000","32","24","0.90","21.60000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","83.10000","0","0","0","0.00000","471","94.20000","0","0","2867","0.70000","178.00000","1.00","1.00","0.82","1.00","217.07317","226.68072","-9.60755","0.95762","251.23699","-34.16382","0.86402","251.23699","-34.16382","0.86402"
"35166","Guardian's Chain Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","7","36","1.00","36.00000","3","26","1.10","28.60000","35","13","0.70","9.10000","32","14","0.90","12.60000","5","15","0.90","13.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","99.80000","0","0","0","0.00000","471","94.20000","0","0","2867","0.70000","194.70000","1.00","1.00","0.82","1.00","237.43902","226.68072","10.75830","1.04746","251.23699","-13.79797","0.94508","251.23699","-13.79797","0.94508"
